key, agreement,
3409,0.001,
3410,0.0055,
3411,0.0125,
3412,0.0165,
3413,0.0155,
3414,0.003,
3415,0.001,
3416,0.0145,
3417,0.0025,
3418,0.0,
3419,0.008,
3420,0.001,
3421,0.012,
3422,0.0005,
3423,0.0015,
3424,0.0325,
3425,0.0205,
3426,0.01,
3427,0.005,
3428,0.005,
3429,0.005,
3430,0.0095,
3431,0.0025,
3432,0.015,
3433,0.017,
3434,0.0065,
3435,0.0085,
3436,0.0065,
3437,0.0175,
3438,0.004,
3439,0.011,
3440,0.003,
3441,0.003,
3442,0.0105,
3443,0.0035,
3444,0.0065,
3445,0.0055,
3446,0.006,
3447,0.011,
3448,0.0095,
3449,0.0105,
3450,0.018,
3451,0.005,
3452,0.027,
3453,0.009,
3454,0.0075,
3455,0.0005,
3456,0.0055,
3457,0.0005,
3458,0.019,
3459,0.017,
3460,0.015,
3461,0.01,
3462,0.0075,
3463,0.0135,
3464,0.016,
3465,0.011,
3466,0.0075,
3467,0.0055,
3468,0.0115,
3469,0.0105,
3470,0.016,
3471,0.004,
3472,0.004,
3473,0.007,
3474,0.0005,
3475,0.0105,
3476,0.0285,
3477,0.0055,
3478,0.012,
3479,0.018,
3480,0.0065,
3481,0.0045,
3482,0.011,
3483,0.007,
3484,0.001,
3485,0.0,
3486,0.0115,
3487,0.0105,
3488,0.0045,
3489,0.0075,
3490,0.009,
3491,0.012,
3492,0.007,
3493,0.009,
3494,0.0155,
3495,0.0115,
3496,0.011,
3497,0.015,
3498,0.0065,
3499,0.0035,
3500,0.0195,
3501,0.0075,
3502,0.001,
3503,0.002,
3504,0.023,
3505,0.005,
3506,0.0135,
3507,0.0125,
3508,0.0075,
3509,0.0045,
3510,0.015,
3511,0.008,
3512,0.0095,
3513,0.0065,
3514,0.001,
3515,0.004,
3516,0.013,
3517,0.005,
3518,0.0055,
3519,0.0015,
3520,0.0095,
3521,0.0055,
3522,0.0,
3523,0.015,
3524,0.008,
3525,0.018,
3526,0.0165,
3527,0.0015,
3528,0.004,
3529,0.01,
3530,0.0335,
3531,0.0085,
3532,0.0025,
3533,0.0035,
3534,0.008,
3535,0.003,
3536,0.007,
3537,0.003,
3538,0.0075,
3539,0.0115,
3540,0.0135,
3541,0.0035,
3542,0.003,
3543,0.004,
3544,0.0105,
3545,0.0015,
3546,0.011,
3547,0.002,
3548,0.005,
3549,0.005,
3550,0.0185,
3551,0.0135,
3552,0.0165,
3553,0.0185,
3554,0.017,
3555,0.001,
3556,0.013,
3557,0.004,
3558,0.0005,
3559,0.0065,
3560,0.006,
3561,0.005,
3562,0.0045,
3563,0.0005,
3564,0.0025,
3565,0.0105,
3566,0.002,
3567,0.002,
3568,0.001,
3569,0.012,
3570,0.0045,
3571,0.0045,
3572,0.0045,
3573,0.0095,
3574,0.003,
3575,0.019,
3576,0.0065,
3577,0.0065,
3578,0.008,
3579,0.002,
3580,0.01,
3581,0.005,
3582,0.0045,
3583,0.0015,
3584,0.0205,
3585,0.0105,
3586,0.007,
3587,0.017,
3588,0.007,
3589,0.0,
3590,0.0015,
3591,0.0055,
3592,0.008,
3593,0.005,
3594,0.0155,
3595,0.0045,
3596,0.0195,
3597,0.0175,
3598,0.0,
3599,0.006,
3600,0.008,
3601,0.015,
3602,0.0035,
3603,0.0055,
3604,0.0065,
3605,0.0105,
3606,0.002,
3607,0.008,
3608,0.0035,
3609,0.0245,
3610,0.003,
3611,0.015,
3612,0.019,
3613,0.006,
3614,0.0035,
3615,0.0015,
3616,0.0115,
3617,0.0215,
3618,0.002,
3619,0.013,
3620,0.012,
3621,0.002,
3622,0.0065,
3623,0.0045,
3624,0.006,
3625,0.002,
3626,0.0045,
3627,0.0035,
3628,0.0125,
3629,0.0055,
3630,0.004,
3631,0.001,
3632,0.004,
3633,0.008,
3634,0.0385,
3635,0.0005,
3636,0.0045,
3637,0.0005,
3638,0.02,
3639,0.011,
3640,0.0045,
3641,0.0155,
3642,0.002,
3643,0.001,
3644,0.002,
3645,0.004,
3646,0.0005,
3647,0.0045,
3648,0.0005,
3649,0.0065,
3650,0.001,
3651,0.006,
3652,0.017,
3653,0.021,
3654,0.0005,
3655,0.0005,
3656,0.009,
3657,0.023,
3658,0.0105,
3659,0.0015,
3660,0.0005,
3661,0.0115,
3662,0.001,
3663,0.016,
3664,0.02,
3665,0.008,
3666,0.0065,
3667,0.0025,
3668,0.0115,
3669,0.0145,
3670,0.002,
3671,0.001,
3672,0.0025,
3673,0.0185,
3674,0.024,
3675,0.011,
3676,0.002,
3677,0.01,
3678,0.0065,
3679,0.0145,
3680,0.0075,
3681,0.0305,
3682,0.003,
3683,0.003,
3684,0.021,
3685,0.04,
3686,0.0005,
3687,0.0115,
3688,0.008,
3689,0.001,
3690,0.0015,
3691,0.0115,
3692,0.0005,
3693,0.0125,
3694,0.008,
3695,0.03,
3696,0.003,
3697,0.006,
3698,0.0235,
3699,0.0245,
3700,0.0055,
3701,0.0015,
3702,0.001,
3703,0.003,
3704,0.0005,
3705,0.0015,
3706,0.006,
3707,0.008,
3708,0.022,
3709,0.001,
3710,0.0045,
3711,0.0025,
3712,0.0045,
3713,0.0055,
3714,0.012,
3715,0.001,
3716,0.007,
3717,0.007,
3718,0.0075,
3719,0.0045,
3720,0.013,
3721,0.003,
3722,0.0125,
3723,0.0085,
3724,0.0055,
3725,0.0015,
3726,0.012,
3727,0.011,
3728,0.012,
3729,0.008,
3730,0.0065,
3731,0.0055,
3732,0.0095,
3733,0.0005,
3734,0.013,
3735,0.0,
3736,0.0135,
3737,0.0025,
3738,0.007,
3739,0.004,
3740,0.018,
3741,0.014,
3742,0.0245,
3743,0.0045,
3744,0.0085,
3745,0.0075,
3746,0.008,
3747,0.014,
3748,0.005,
3749,0.026,
3750,0.0145,
3751,0.0055,
3752,0.014,
3753,0.003,
3754,0.0185,
3755,0.0075,
3756,0.0075,
3757,0.0065,
3758,0.001,
3759,0.007,
3760,0.003,
3761,0.012,
3762,0.0095,
3763,0.0255,
3764,0.0025,
3765,0.0005,
3766,0.012,
3767,0.018,
3768,0.0035,
3769,0.0035,
3770,0.007,
3771,0.003,
3772,0.004,
3773,0.015,
3774,0.0045,
3775,0.0135,
3776,0.0055,
3777,0.0175,
3778,0.001,
3779,0.001,
3780,0.014,
3781,0.011,
3782,0.0025,
3783,0.0045,
3784,0.031,
3785,0.024,
3786,0.0145,
3787,0.0035,
3788,0.0135,
3789,0.0025,
3790,0.004,
3791,0.008,
3792,0.001,
3793,0.006,
3794,0.0015,
3795,0.0175,
3796,0.0045,
3797,0.0025,
3798,0.004,
3799,0.02,
3800,0.0065,
3801,0.0125,
3802,0.025,
3803,0.009,
3804,0.014,
3805,0.013,
3806,0.0085,
3807,0.0075,
3808,0.0065,
3809,0.0095,
3810,0.004,
3811,0.015,
3812,0.011,
3813,0.013,
3814,0.0145,
3815,0.0045,
3816,0.027,
3817,0.009,
3818,0.0085,
3819,0.0035,
3820,0.0095,
3821,0.0025,
3822,0.0,
3823,0.019,
3824,0.015,
3825,0.007,
3826,0.0175,
3827,0.0005,
3828,0.0025,
3829,0.0035,
3830,0.01,
3831,0.009,
3832,0.0095,
3833,0.0115,
3834,0.018,
3835,0.003,
3836,0.009,
3837,0.013,
3838,0.0125,
3839,0.0365,
3840,0.022,
3841,0.012,
3842,0.0145,
3843,0.0065,
3844,0.0035,
3845,0.0035,
3846,0.003,
3847,0.01,
3848,0.0145,
3849,0.0035,
3850,0.006,
3851,0.001,
3852,0.007,
3853,0.007,
3854,0.0305,
3855,0.0085,
3856,0.0085,
3857,0.0065,
3858,0.013,
3859,0.016,
3860,0.004,
3861,0.004,
3862,0.0005,
3863,0.0165,
3864,0.025,
3865,0.005,
3866,0.0125,
3867,0.0055,
3868,0.0185,
3869,0.0015,
3870,0.024,
3871,0.005,
3872,0.003,
3873,0.008,
3874,0.0105,
3875,0.0155,
3876,0.0095,
3877,0.0035,
3878,0.01,
3879,0.002,
3880,0.0085,
3881,0.0055,
3882,0.002,
3883,0.01,
3884,0.009,
3885,0.012,
3886,0.0195,
3887,0.0045,
3888,0.0035,
3889,0.0005,
3890,0.009,
3891,0.001,
3892,0.012,
3893,0.009,
3894,0.0075,
3895,0.0155,
3896,0.014,
3897,0.009,
3898,0.0015,
3899,0.0235,
3900,0.0025,
3901,0.0015,
3902,0.011,
3903,0.001,
3904,0.003,
3905,0.024,
3906,0.0175,
3907,0.0185,
3908,0.0075,
3909,0.0045,
3910,0.014,
3911,0.01,
3912,0.0185,
3913,0.0035,
3914,0.008,
3915,0.018,
3916,0.005,
3917,0.0,
3918,0.0045,
3919,0.0165,
3920,0.0135,
3921,0.0085,
3922,0.01,
3923,0.006,
3924,0.015,
3925,0.016,
3926,0.0085,
3927,0.0115,
3928,0.011,
3929,0.002,
3930,0.0035,
3931,0.0075,
3932,0.0065,
3933,0.0065,
3934,0.014,
3935,0.0,
3936,0.001,
3937,0.009,
3938,0.0125,
3939,0.0005,
3940,0.0015,
3941,0.0035,
3942,0.002,
3943,0.021,
3944,0.0015,
3945,0.0005,
3946,0.019,
3947,0.014,
3948,0.008,
3949,0.024,
3950,0.0025,
3951,0.0225,
3952,0.0065,
3953,0.0115,
3954,0.011,
3955,0.014,
3956,0.03,
3957,0.004,
3958,0.0105,
3959,0.0105,
3960,0.013,
3961,0.019,
3962,0.0115,
3963,0.0155,
3964,0.0015,
3965,0.0085,
3966,0.008,
3967,0.021,
3968,0.006,
3969,0.005,
3970,0.0095,
3971,0.0025,
3972,0.0155,
3973,0.0085,
3974,0.006,
3975,0.014,
3976,0.0025,
3977,0.0035,
3978,0.01,
3979,0.012,
3980,0.012,
3981,0.021,
3982,0.0165,
3983,0.0045,
3984,0.0105,
3985,0.0045,
3986,0.002,
3987,0.002,
3988,0.004,
3989,0.007,
3990,0.0075,
3991,0.0005,
3992,0.008,
3993,0.011,
3994,0.0085,
3995,0.0075,
3996,0.0095,
3997,0.0175,
3998,0.004,
3999,0.002,
4000,0.012,
4001,0.01,
4002,0.0035,
4003,0.0065,
4004,0.0155,
4005,0.0105,
4006,0.0,
4007,0.021,
4008,0.0115,
4009,0.0095,
4010,0.011,
4011,0.018,
4012,0.007,
4013,0.001,
4014,0.0085,
4015,0.0095,
4016,0.0085,
4017,0.0015,
4018,0.011,
4019,0.0,
4020,0.003,
4021,0.005,
4022,0.0155,
4023,0.0025,
4024,0.016,
4025,0.016,
4026,0.0005,
4027,0.0055,
4028,0.0115,
4029,0.0185,
4030,0.004,
4031,0.001,
4032,0.002,
4033,0.01,
4034,0.0095,
4035,0.0115,
4036,0.0135,
4037,0.0125,
4038,0.008,
4039,0.005,
4040,0.0115,
4041,0.0005,
4042,0.007,
4043,0.002,
4044,0.015,
4045,0.001,
4046,0.0045,
4047,0.0035,
4048,0.0025,
4049,0.0065,
4050,0.002,
4051,0.003,
4052,0.008,
4053,0.006,
4054,0.0075,
4055,0.0135,
4056,0.009,
4057,0.001,
4058,0.0025,
4059,0.0135,
4060,0.0155,
4061,0.0065,
4062,0.005,
4063,0.0,
4064,0.005,
4065,0.014,
4066,0.0065,
4067,0.0015,
4068,0.0115,
4069,0.0175,
4070,0.001,
4071,0.013,
4072,0.0085,
4073,0.0145,
4074,0.007,
4075,0.017,
4076,0.001,
4077,0.01,
4078,0.0015,
4079,0.0155,
4080,0.0195,
4081,0.0035,
4082,0.026,
4083,0.002,
4084,0.008,
4085,0.007,
4086,0.0005,
4087,0.0145,
4088,0.006,
4089,0.011,
4090,0.0005,
4091,0.0085,
4092,0.0045,
4093,0.0115,
4094,0.018,
4095,0.006,
4096,0.004,
4097,0.016,
4098,0.0095,
4099,0.0085,
4100,0.0115,
4101,0.0085,
4102,0.002,
4103,0.017,
4104,0.0155,
4105,0.0025,
4106,0.007,
4107,0.002,
4108,0.013,
4109,0.003,
4110,0.0085,
4111,0.0005,
4112,0.0115,
4113,0.0165,
4114,0.001,
4115,0.006,
4116,0.003,
4117,0.011,
4118,0.0065,
4119,0.0075,
4120,0.0,
4121,0.008,
4122,0.0175,
4123,0.0025,
4124,0.0065,
4125,0.0115,
4126,0.016,
4127,0.013,
4128,0.0,
4129,0.003,
4130,0.0045,
4131,0.0075,
4132,0.0055,
4133,0.0085,
4134,0.004,
4135,0.004,
4136,0.0095,
4137,0.0195,
4138,0.006,
4139,0.002,
4140,0.002,
4141,0.003,
4142,0.0025,
4143,0.0115,
4144,0.0165,
4145,0.0085,
4146,0.004,
4147,0.004,
4148,0.01,
4149,0.007,
4150,0.0135,
4151,0.0105,
4152,0.004,
4153,0.003,
4154,0.0085,
4155,0.0095,
4156,0.0005,
4157,0.0085,
4158,0.002,
4159,0.006,
4160,0.01,
4161,0.013,
4162,0.0025,
4163,0.0225,
4164,0.0025,
4165,0.0115,
4166,0.01,
4167,0.02,
4168,0.0015,
4169,0.0095,
4170,0.002,
4171,0.002,
4172,0.01,
4173,0.009,
4174,0.0075,
4175,0.0005,
4176,0.0015,
4177,0.0065,
4178,0.001,
4179,0.007,
4180,0.011,
4181,0.002,
4182,0.0125,
4183,0.0105,
4184,0.015,
4185,0.032,
4186,0.0285,
4187,0.0185,
4188,0.0035,
4189,0.0015,
4190,0.011,
4191,0.011,
4192,0.003,
4193,0.001,
4194,0.0185,
4195,0.0225,
4196,0.0015,
4197,0.0065,
4198,0.003,
4199,0.004,
4200,0.0125,
4201,0.0045,
4202,0.0,
4203,0.015,
4204,0.01,
4205,0.01,
4206,0.0015,
4207,0.0095,
4208,0.0075,
4209,0.0065,
4210,0.005,
4211,0.008,
4212,0.005,
4213,0.029,
4214,0.0095,
4215,0.0025,
4216,0.016,
4217,0.006,
4218,0.0005,
4219,0.0005,
4220,0.0035,
4221,0.0025,
4222,0.002,
4223,0.007,
4224,0.009,
4225,0.002,
4226,0.0055,
4227,0.0145,
4228,0.0035,
4229,0.0215,
4230,0.002,
4231,0.004,
4232,0.0025,
4233,0.0135,
4234,0.002,
4235,0.006,
4236,0.027,
4237,0.002,
4238,0.0105,
4239,0.0065,
4240,0.0095,
4241,0.0105,
4242,0.013,
4243,0.001,
4244,0.002,
4245,0.011,
4246,0.0085,
4247,0.0055,
4248,0.008,
4249,0.013,
4250,0.0025,
4251,0.0075,
4252,0.0065,
4253,0.0165,
4254,0.013,
4255,0.023,
4256,0.0,
4257,0.014,
4258,0.0085,
4259,0.0055,
4260,0.0105,
4261,0.0145,
4262,0.007,
4263,0.006,
4264,0.0135,
4265,0.0175,
4266,0.01,
4267,0.003,
4268,0.017,
4269,0.011,
4270,0.0005,
4271,0.0135,
4272,0.0065,
4273,0.0075,
4274,0.005,
4275,0.0,
4276,0.006,
4277,0.018,
4278,0.0055,
4279,0.0275,
4280,0.025,
4281,0.001,
4282,0.0155,
4283,0.0265,
4284,0.0035,
4285,0.0065,
4286,0.018,
4287,0.007,
4288,0.016,
4289,0.018,
4290,0.0005,
4291,0.0035,
4292,0.0185,
4293,0.0085,
4294,0.007,
4295,0.0,
4296,0.0155,
4297,0.0125,
4298,0.008,
4299,0.001,
4300,0.005,
4301,0.003,
4302,0.0055,
4303,0.0195,
4304,0.0145,
4305,0.0125,
4306,0.028,
4307,0.011,
4308,0.003,
4309,0.001,
4310,0.0065,
4311,0.0135,
4312,0.0,
4313,0.01,
4314,0.0065,
4315,0.0285,
4316,0.0015,
4317,0.0015,
4318,0.001,
4319,0.006,
4320,0.016,
4321,0.019,
4322,0.0025,
4323,0.0085,
4324,0.0185,
4325,0.0075,
4326,0.001,
4327,0.007,
4328,0.0105,
4329,0.0085,
4330,0.005,
4331,0.007,
4332,0.008,
4333,0.009,
4334,0.0125,
4335,0.0125,
4336,0.0065,
4337,0.0065,
4338,0.011,
4339,0.001,
4340,0.016,
4341,0.001,
4342,0.0015,
4343,0.0115,
4344,0.012,
4345,0.001,
4346,0.0125,
4347,0.0115,
4348,0.0185,
4349,0.0055,
4350,0.009,
4351,0.003,
4352,0.0245,
4353,0.0155,
4354,0.019,
4355,0.009,
4356,0.004,
4357,0.009,
4358,0.0075,
4359,0.0085,
4360,0.005,
4361,0.002,
4362,0.0155,
4363,0.0005,
4364,0.0105,
4365,0.0175,
4366,0.016,
4367,0.004,
4368,0.006,
4369,0.003,
4370,0.0065,
4371,0.0025,
4372,0.0125,
4373,0.0265,
4374,0.015,
4375,0.015,
4376,0.0105,
4377,0.0035,
4378,0.006,
4379,0.006,
4380,0.005,
4381,0.006,
4382,0.0065,
4383,0.0305,
4384,0.0085,
4385,0.0165,
4386,0.023,
4387,0.016,
4388,0.0,
4389,0.002,
4390,0.0125,
4391,0.0025,
4392,0.024,
4393,0.012,
4394,0.0075,
4395,0.0165,
4396,0.0075,
4397,0.0115,
4398,0.009,
4399,0.002,
4400,0.023,
4401,0.007,
4402,0.0135,
4403,0.0075,
4404,0.0265,
4405,0.0055,
4406,0.002,
4407,0.003,
4408,0.0015,
4409,0.0015,
4410,0.008,
4411,0.017,
4412,0.003,
4413,0.013,
4414,0.0135,
4415,0.0265,
4416,0.0235,
4417,0.0225,
4418,0.012,
4419,0.015,
4420,0.001,
4421,0.009,
4422,0.0005,
4423,0.0095,
4424,0.011,
4425,0.009,
4426,0.0005,
4427,0.0015,
4428,0.0075,
4429,0.0085,
4430,0.004,
4431,0.001,
4432,0.021,
4433,0.015,
4434,0.0245,
4435,0.0025,
4436,0.0035,
4437,0.0045,
4438,0.006,
4439,0.007,
4440,0.0015,
4441,0.0005,
4442,0.02,
4443,0.013,
4444,0.011,
4445,0.021,
4446,0.0065,
4447,0.0115,
4448,0.0065,
4449,0.0125,
4450,0.013,
4451,0.007,
4452,0.008,
4453,0.017,
4454,0.0125,
4455,0.0065,
4456,0.015,
4457,0.006,
4458,0.0005,
4459,0.0085,
4460,0.0115,
4461,0.0085,
4462,0.006,
4463,0.016,
4464,0.011,
4465,0.022,
4466,0.0115,
4467,0.0115,
4468,0.0005,
4469,0.0035,
4470,0.004,
4471,0.008,
4472,0.0105,
4473,0.0165,
4474,0.003,
4475,0.009,
4476,0.022,
4477,0.007,
4478,0.0085,
4479,0.0015,
4480,0.0045,
4481,0.0015,
4482,0.009,
4483,0.004,
4484,0.003,
4485,0.005,
4486,0.0105,
4487,0.0085,
4488,0.005,
4489,0.005,
4490,0.0025,
4491,0.0115,
4492,0.0045,
4493,0.0205,
4494,0.017,
4495,0.016,
4496,0.013,
4497,0.009,
4498,0.0035,
4499,0.0105,
4500,0.0105,
4501,0.0095,
4502,0.005,
4503,0.012,
4504,0.0115,
4505,0.0095,
4506,0.013,
4507,0.002,
4508,0.001,
4509,0.017,
4510,0.0105,
4511,0.0085,
4512,0.0085,
4513,0.0035,
4514,0.024,
4515,0.01,
4516,0.018,
4517,0.005,
4518,0.0165,
4519,0.0095,
4520,0.013,
4521,0.01,
4522,0.0245,
4523,0.0085,
4524,0.0045,
4525,0.0145,
4526,0.013,
4527,0.009,
4528,0.001,
4529,0.018,
4530,0.0065,
4531,0.0095,
4532,0.0185,
4533,0.0005,
4534,0.003,
4535,0.013,
4536,0.0065,
4537,0.0065,
4538,0.014,
4539,0.002,
4540,0.02,
4541,0.003,
4542,0.0215,
4543,0.0045,
4544,0.0075,
4545,0.0065,
4546,0.025,
4547,0.009,
4548,0.003,
4549,0.002,
4550,0.0125,
4551,0.0015,
4552,0.0,
4553,0.007,
4554,0.0115,
4555,0.0095,
4556,0.0085,
4557,0.0055,
4558,0.018,
4559,0.004,
4560,0.009,
4561,0.024,
4562,0.0045,
4563,0.0055,
4564,0.0055,
4565,0.0015,
4566,0.009,
4567,0.003,
4568,0.0025,
4569,0.0105,
4570,0.018,
4571,0.016,
4572,0.004,
4573,0.005,
4574,0.0035,
4575,0.0065,
4576,0.0115,
4577,0.0025,
4578,0.011,
4579,0.004,
4580,0.017,
4581,0.017,
4582,0.0175,
4583,0.0045,
4584,0.009,
4585,0.017,
4586,0.0005,
4587,0.0195,
4588,0.0185,
4589,0.0115,
4590,0.005,
4591,0.002,
4592,0.002,
4593,0.026,
4594,0.0045,
4595,0.0185,
4596,0.0045,
4597,0.0095,
4598,0.022,
4599,0.011,
4600,0.0215,
4601,0.0125,
4602,0.012,
4603,0.021,
4604,0.01,
4605,0.0,
4606,0.0025,
4607,0.0095,
4608,0.0085,
4609,0.0115,
4610,0.004,
4611,0.013,
4612,0.002,
4613,0.01,
4614,0.0015,
4615,0.0025,
4616,0.004,
4617,0.008,
4618,0.0005,
4619,0.0035,
4620,0.0015,
4621,0.0085,
4622,0.004,
4623,0.015,
4624,0.014,
4625,0.022,
4626,0.0095,
4627,0.0035,
4628,0.0015,
4629,0.0015,
4630,0.004,
4631,0.017,
4632,0.0285,
4633,0.0095,
4634,0.012,
4635,0.001,
4636,0.012,
4637,0.008,
4638,0.0205,
4639,0.0015,
4640,0.0055,
4641,0.0015,
4642,0.006,
4643,0.002,
4644,0.002,
4645,0.021,
4646,0.0005,
4647,0.0125,
4648,0.025,
4649,0.01,
4650,0.0035,
4651,0.0095,
4652,0.0025,
4653,0.0085,
4654,0.013,
4655,0.007,
4656,0.015,
4657,0.01,
4658,0.0045,
4659,0.0085,
4660,0.0045,
4661,0.0045,
4662,0.007,
4663,0.001,
4664,0.0015,
4665,0.0005,
4666,0.002,
4667,0.006,
4668,0.008,
4669,0.005,
4670,0.0025,
4671,0.0125,
4672,0.0035,
4673,0.0065,
4674,0.003,
4675,0.007,
4676,0.005,
4677,0.0,
4678,0.0065,
4679,0.0065,
4680,0.01,
4681,0.001,
4682,0.0065,
4683,0.0095,
4684,0.0045,
4685,0.0105,
4686,0.006,
4687,0.018,
4688,0.013,
4689,0.008,
4690,0.0055,
4691,0.0005,
4692,0.0115,
4693,0.0215,
4694,0.019,
4695,0.001,
4696,0.0225,
4697,0.0205,
4698,0.014,
4699,0.02,
4700,0.012,
4701,0.013,
4702,0.0005,
4703,0.0215,
4704,0.0005,
4705,0.0195,
4706,0.002,
4707,0.001,
4708,0.006,
4709,0.012,
4710,0.0025,
4711,0.0065,
4712,0.012,
4713,0.028,
4714,0.0055,
4715,0.0075,
4716,0.0005,
4717,0.0005,
4718,0.01,
4719,0.019,
4720,0.001,
4721,0.005,
4722,0.0135,
4723,0.0045,
4724,0.0075,
4725,0.0095,
4726,0.003,
4727,0.0,
4728,0.0095,
4729,0.0005,
4730,0.009,
4731,0.014,
4732,0.015,
4733,0.003,
4734,0.0035,
4735,0.0085,
4736,0.0125,
4737,0.0035,
4738,0.006,
4739,0.008,
4740,0.003,
4741,0.014,
4742,0.0245,
4743,0.0045,
4744,0.014,
4745,0.001,
4746,0.0205,
4747,0.0115,
4748,0.0095,
4749,0.0095,
4750,0.009,
4751,0.007,
4752,0.015,
4753,0.006,
4754,0.0165,
4755,0.0065,
4756,0.0005,
4757,0.0115,
4758,0.0,
4759,0.008,
4760,0.0035,
4761,0.0125,
4762,0.005,
4763,0.013,
4764,0.008,
4765,0.005,
4766,0.0215,
4767,0.0085,
4768,0.0015,
4769,0.0065,
4770,0.011,
4771,0.02,
4772,0.006,
4773,0.004,
4774,0.0095,
4775,0.0015,
4776,0.01,
4777,0.002,
4778,0.0145,
4779,0.0125,
4780,0.0095,
4781,0.0105,
4782,0.019,
4783,0.022,
4784,0.007,
4785,0.009,
4786,0.0055,
4787,0.0085,
4788,0.0075,
4789,0.0105,
4790,0.02,
4791,0.021,
4792,0.0145,
4793,0.0035,
4794,0.004,
4795,0.003,
4796,0.019,
4797,0.001,
4798,0.0205,
4799,0.0165,
4800,0.0085,
4801,0.0025,
4802,0.004,
4803,0.011,
4804,0.005,
4805,0.005,
4806,0.0005,
4807,0.0075,
4808,0.017,
4809,0.009,
4810,0.0035,
4811,0.0035,
4812,0.0085,
4813,0.0075,
4814,0.016,
4815,0.005,
4816,0.023,
4817,0.005,
4818,0.0005,
4819,0.0265,
4820,0.0095,
4821,0.0035,
4822,0.012,
4823,0.011,
4824,0.0065,
4825,0.0015,
4826,0.0,
4827,0.015,
4828,0.009,
4829,0.021,
4830,0.0035,
4831,0.0135,
4832,0.0015,
4833,0.0075,
4834,0.022,
4835,0.012,
4836,0.003,
4837,0.006,
4838,0.0085,
4839,0.0065,
4840,0.004,
4841,0.015,
4842,0.0155,
4843,0.0155,
4844,0.0205,
4845,0.0075,
4846,0.035,
4847,0.011,
4848,0.004,
4849,0.013,
4850,0.0225,
4851,0.0155,
4852,0.0085,
4853,0.0145,
4854,0.007,
4855,0.009,
4856,0.0035,
4857,0.0035,
4858,0.018,
4859,0.016,
4860,0.015,
4861,0.012,
4862,0.0075,
4863,0.0035,
4864,0.013,
4865,0.012,
4866,0.0025,
4867,0.0045,
4868,0.0185,
4869,0.0115,
4870,0.022,
4871,0.002,
4872,0.0095,
4873,0.0015,
4874,0.02,
4875,0.006,
4876,0.005,
4877,0.014,
4878,0.0165,
4879,0.0065,
4880,0.0015,
4881,0.0085,
4882,0.001,
4883,0.003,
4884,0.004,
4885,0.007,
4886,0.0195,
4887,0.0055,
4888,0.006,
4889,0.003,
4890,0.0025,
4891,0.0045,
4892,0.0095,
4893,0.0055,
4894,0.001,
4895,0.009,
4896,0.015,
4897,0.003,
4898,0.0035,
4899,0.0085,
4900,0.0045,
4901,0.0265,
4902,0.002,
4903,0.009,
4904,0.0055,
4905,0.0035,
4906,0.011,
4907,0.004,
4908,0.014,
4909,0.016,
4910,0.0025,
4911,0.0015,
4912,0.0095,
4913,0.0005,
4914,0.01,
4915,0.015,
4916,0.005,
4917,0.023,
4918,0.0215,
4919,0.0035,
4920,0.004,
4921,0.006,
4922,0.0115,
4923,0.0105,
4924,0.0165,
4925,0.0145,
4926,0.007,
4927,0.002,
4928,0.003,
4929,0.007,
4930,0.0175,
4931,0.0005,
4932,0.0095,
4933,0.0055,
4934,0.002,
4935,0.009,
4936,0.0145,
4937,0.0195,
4938,0.003,
4939,0.006,
4940,0.024,
4941,0.028,
4942,0.0055,
4943,0.0025,
4944,0.0045,
4945,0.0055,
4946,0.009,
4947,0.0,
4948,0.008,
4949,0.006,
4950,0.0035,
4951,0.0005,
4952,0.005,
4953,0.007,
4954,0.0035,
4955,0.0095,
4956,0.0035,
4957,0.0075,
4958,0.002,
4959,0.003,
4960,0.018,
4961,0.001,
4962,0.0265,
4963,0.0025,
4964,0.0035,
4965,0.0055,
4966,0.011,
4967,0.003,
4968,0.0055,
4969,0.0075,
4970,0.011,
4971,0.001,
4972,0.008,
4973,0.001,
4974,0.0025,
4975,0.0115,
4976,0.0045,
4977,0.0135,
4978,0.001,
4979,0.017,
4980,0.004,
4981,0.001,
4982,0.0155,
4983,0.0055,
4984,0.0,
4985,0.003,
4986,0.0135,
4987,0.0105,
4988,0.0155,
4989,0.0015,
4990,0.017,
4991,0.003,
4992,0.01,
4993,0.014,
4994,0.0135,
4995,0.0265,
4996,0.0245,
4997,0.0115,
4998,0.004,
4999,0.003,
5000,0.0145,
5001,0.0125,
5002,0.011,
5003,0.024,
5004,0.009,
5005,0.005,
5006,0.0105,
5007,0.0075,
5008,0.0175,
5009,0.0045,
5010,0.001,
5011,0.01,
5012,0.007,
5013,0.007,
5014,0.0025,
5015,0.0005,
5016,0.022,
5017,0.0,
5018,0.0015,
5019,0.0025,
5020,0.0045,
5021,0.0165,
5022,0.008,
5023,0.011,
5024,0.019,
5025,0.006,
5026,0.0165,
5027,0.0085,
5028,0.0155,
5029,0.0055,
5030,0.005,
5031,0.005,
5032,0.0045,
5033,0.0025,
5034,0.015,
5035,0.007,
5036,0.009,
5037,0.006,
5038,0.0145,
5039,0.0085,
5040,0.0005,
5041,0.0065,
5042,0.001,
5043,0.019,
5044,0.017,
5045,0.028,
5046,0.0055,
5047,0.0005,
5048,0.013,
5049,0.002,
5050,0.0015,
5051,0.0105,
5052,0.0145,
5053,0.0005,
5054,0.001,
